flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
4030,5.68,124,123,1,0.17,0,143
4031,4.83,237,202,35,0.03,0,243
4032,8.81,146,116,30,0.28,0,184
4033,5.0,277,232,45,0.19,0,310
4034,10.5,75,61,14,0.06,1,93
4035,6.0,204,154,50,0.17,0,223
4036,9.48,215,191,24,0.04,1,230
4037,3.97,71,53,18,0.01,1,75
4038,10.62,75,72,3,0.19,1,106
4039,9.09,263,242,21,0.19,0,310
4040,3.33,246,243,3,0.18,0,265
4041,4.31,212,189,23,0.06,1,228
4042,4.48,243,216,27,0.18,0,269
4043,11.74,276,210,66,0.02,0,294
4044,3.83,122,99,23,0.18,0,143
4045,6.02,164,143,21,0.17,0,196
4046,1.33,100,81,19,0.2,0,107
4047,5.37,162,160,2,0.27,0,194
4048,7.28,195,185,10,0.26,0,235
4049,11.58,220,179,41,0.29,1,270
4050,6.68,61,50,11,0.29,0,78
4051,10.37,52,40,12,0.23,1,82
4052,7.02,259,228,31,0.29,0,305
4053,3.37,169,133,36,0.26,1,193
4054,4.47,279,222,57,0.22,0,319
4055,8.18,184,131,53,0.02,1,196
4056,11.46,274,257,17,0.01,0,297
4057,10.73,183,153,30,0.25,1,226
4058,3.51,131,108,23,0.15,0,146
4059,4.98,94,66,28,0.24,1,112
4060,4.81,176,166,10,0.09,1,192
4061,11.15,135,114,21,0.12,0,159
4062,10.38,164,147,17,0.21,0,207
4063,9.97,216,182,34,0.27,1,259
4064,5.32,228,213,15,0.03,0,250
4065,7.54,58,58,0,0.26,1,83
4066,6.11,276,229,47,0.24,0,313
4067,3.79,200,180,20,0.09,0,213
4068,7.55,61,58,3,0.11,1,84
4069,1.34,165,149,16,0.01,0,162
4070,4.19,137,135,2,0.0,1,144
4071,10.75,111,80,31,0.14,0,143
4072,9.27,291,241,50,0.03,0,304
4073,5.65,153,116,37,0.06,0,168
4074,6.69,122,107,15,0.25,0,156
4075,5.07,126,92,34,0.17,0,146
4076,9.15,89,77,12,0.19,0,120
4077,9.63,231,192,39,0.06,0,246
4078,9.4,283,242,41,0.25,0,328
4079,9.5,258,202,56,0.26,1,298
4080,3.25,184,153,31,0.16,0,199
4081,4.72,66,61,5,0.27,0,86
4082,6.17,168,161,7,0.25,0,198
4083,4.64,175,144,31,0.22,0,199
4084,9.79,227,194,33,0.22,1,274
4085,4.62,73,71,2,0.03,0,81
4086,2.52,51,45,6,0.08,0,55
4087,5.39,276,234,42,0.02,0,290
4088,11.78,141,107,34,0.0,0,160
4089,5.03,260,255,5,0.05,1,280
4090,7.73,210,189,21,0.26,0,259
4091,6.9,198,150,48,0.07,1,207
4092,1.78,166,134,32,0.29,0,183
4093,6.37,251,230,21,0.18,0,285
4094,9.32,102,77,25,0.07,1,125
4095,6.65,95,81,14,0.15,0,113
4096,10.59,94,80,14,0.07,0,131
4097,4.18,58,42,16,0.3,0,77
4098,1.95,279,200,79,0.25,0,299
4099,11.3,55,50,5,0.01,0,76
4100,5.16,100,96,4,0.28,0,126
4101,7.34,294,266,28,0.22,0,342
4102,9.71,283,281,2,0.02,0,319
4103,4.57,168,167,1,0.2,0,197
4104,8.88,84,75,9,0.19,0,112
4105,2.49,131,95,36,0.07,0,130
4106,4.2,230,170,60,0.23,0,257
4107,4.3,196,166,30,0.03,1,209
4108,9.92,246,205,41,0.15,0,273
4109,5.0,74,74,0,0.0,1,87
4110,8.89,188,176,12,0.29,0,230
4111,11.38,251,250,1,0.23,0,302
4112,6.81,66,52,14,0.05,0,91
4113,6.94,85,82,3,0.1,0,111
4114,6.07,267,198,69,0.05,0,273
4115,4.58,272,220,52,0.23,0,304
4116,6.23,145,136,9,0.02,0,159
4117,8.43,70,67,3,0.25,1,94
4118,11.85,67,55,12,0.28,0,101
4119,11.32,237,173,64,0.2,0,281
4120,10.76,195,153,42,0.06,1,217
4121,10.78,50,45,5,0.11,0,82
4122,6.15,191,158,33,0.14,0,211
4123,8.23,185,168,17,0.18,0,213
4124,11.06,243,171,72,0.2,1,287
4125,6.54,100,78,22,0.17,1,110
4126,11.58,128,105,23,0.11,0,169
4127,5.57,237,207,30,0.27,0,282
4128,8.41,211,172,39,0.02,1,228
4129,8.81,85,77,8,0.14,0,110
4130,11.46,111,111,0,0.23,0,151
4131,3.69,178,157,21,0.02,0,186
4132,9.21,292,211,81,0.21,0,331
4133,6.73,134,109,25,0.25,0,158
4134,3.95,91,89,2,0.2,0,110
4135,9.54,50,37,13,0.0,0,73
4136,7.07,273,251,22,0.05,0,292
4137,8.95,261,242,19,0.1,1,304
4138,4.55,103,94,9,0.07,0,116
4139,6.29,224,186,38,0.29,0,256
4140,7.79,149,125,24,0.2,0,174
4141,5.45,88,76,12,0.09,0,107
4142,3.18,207,163,44,0.28,0,232
4143,11.58,56,51,5,0.22,0,86
4144,7.6,199,153,46,0.09,1,225
4145,9.61,170,162,8,0.11,1,203
4146,5.52,227,174,53,0.06,0,235
4147,4.91,94,76,18,0.29,0,103
4148,5.48,123,98,25,0.16,0,145
4149,6.68,169,145,24,0.27,1,204
4150,7.9,121,97,24,0.1,1,149
4151,6.98,268,262,6,0.26,0,314
4152,6.47,187,140,47,0.02,0,194
4153,4.21,191,188,3,0.29,1,231
4154,6.46,95,91,4,0.27,0,130
4155,2.86,172,143,29,0.11,0,185
4156,2.39,293,229,64,0.23,0,317
4157,11.26,167,164,3,0.23,0,221
4158,8.44,124,90,34,0.27,1,154
4159,8.94,55,39,16,0.09,1,78
4160,5.42,70,58,12,0.14,0,90
4161,11.0,239,205,34,0.26,0,299
4162,8.02,274,214,60,0.23,0,316
4163,9.46,196,177,19,0.12,0,241
4164,5.05,152,130,22,0.25,0,179
4165,11.56,137,100,37,0.01,0,161
4166,10.03,259,185,74,0.23,0,296
4167,10.39,148,107,41,0.06,0,172
4168,2.89,293,270,23,0.09,0,311
4169,3.98,111,104,7,0.15,0,134
4170,4.14,156,143,13,0.13,0,177
4171,3.98,278,242,36,0.16,0,301
4172,10.7,132,120,12,0.16,1,169
4173,1.35,230,205,25,0.1,0,237
4174,1.84,201,164,37,0.05,0,206
4175,5.47,105,81,24,0.23,1,124
4176,4.8,239,187,52,0.12,1,248
4177,3.55,211,160,51,0.15,0,220
4178,10.18,71,71,0,0.19,1,98
4179,7.19,117,116,1,0.27,0,148
4180,1.06,234,179,55,0.21,0,246
4181,5.72,59,50,9,0.01,0,72
4182,5.49,115,96,19,0.25,0,138
4183,2.25,57,57,0,0.3,0,74
4184,8.44,274,254,20,0.14,0,313
4185,8.72,172,140,32,0.29,0,211
4186,8.93,87,65,22,0.16,0,119
4187,9.01,284,206,78,0.14,0,307
4188,1.0,172,147,25,0.1,0,184
4189,11.49,111,93,18,0.2,0,149
4190,10.33,205,154,51,0.07,1,226
4191,11.14,187,157,30,0.03,1,218
4192,3.14,94,80,14,0.01,1,103
4193,11.27,114,84,30,0.09,0,136
4194,10.29,275,210,65,0.12,1,307
4195,10.21,116,85,31,0.17,0,147
4196,2.03,186,174,12,0.09,0,203
4197,9.13,182,154,28,0.3,0,230
4198,11.56,155,116,39,0.09,0,187
4199,8.46,187,181,6,0.13,0,217
4200,7.28,189,144,45,0.03,0,200
4201,11.51,131,124,7,0.08,1,163
4202,5.87,107,82,25,0.01,0,110
4203,7.59,198,162,36,0.17,0,234
4204,7.29,198,187,11,0.23,1,232
4205,11.26,242,208,34,0.06,0,272
4206,1.84,180,144,36,0.11,0,186
4207,6.51,118,96,22,0.0,0,129
4208,8.56,138,121,17,0.25,0,177
4209,9.71,299,219,80,0.23,0,338
4210,7.41,113,96,17,0.02,0,132
4211,11.0,226,192,34,0.11,0,262
4212,11.36,121,119,2,0.29,0,163
4213,1.71,66,48,18,0.12,0,76
4214,5.43,122,116,6,0.16,0,151
4215,1.26,209,176,33,0.11,0,228
4216,5.96,119,91,28,0.18,1,138
4217,6.91,162,152,10,0.29,0,202
4218,11.02,281,237,44,0.3,0,344
4219,10.31,70,65,5,0.23,0,107
4220,2.4,184,143,41,0.12,0,202
4221,2.02,56,47,9,0.15,0,66
4222,7.48,160,119,41,0.11,0,182
4223,7.79,280,205,75,0.3,1,322
4224,5.4,295,238,57,0.21,1,339
4225,10.89,76,60,16,0.13,0,103
4226,11.35,57,48,9,0.0,1,71
4227,5.43,250,222,28,0.16,0,267
4228,10.79,77,63,14,0.3,0,115
4229,5.22,256,187,69,0.16,0,270
4230,9.1,243,213,30,0.05,0,267
4231,7.28,248,225,23,0.01,1,256
4232,2.35,96,85,11,0.11,0,107
4233,11.21,259,226,33,0.28,0,320
4234,7.09,135,133,2,0.3,1,174
4235,9.08,291,248,43,0.28,0,343
4236,5.04,59,51,8,0.22,0,81
4237,1.21,295,243,52,0.17,0,311
4238,3.9,163,146,17,0.18,1,184
4239,7.47,82,67,15,0.16,1,102
4240,8.59,184,136,48,0.21,0,214
4241,4.68,180,129,51,0.13,0,203
4242,8.65,63,52,11,0.2,0,89
4243,9.29,221,219,2,0.04,1,242
4244,8.74,95,68,27,0.08,0,111
4245,6.42,110,87,23,0.25,0,134
4246,11.23,213,192,21,0.27,1,262
4247,6.38,62,60,2,0.16,0,88
4248,5.95,65,63,2,0.01,0,73
4249,3.19,257,245,12,0.28,0,298
4250,5.77,295,291,4,0.21,1,345
4251,1.47,182,133,49,0.12,0,184
4252,7.97,293,246,47,0.18,0,333
4253,3.73,266,211,55,0.13,0,282
4254,4.35,87,66,21,0.14,0,100
4255,9.48,279,213,66,0.27,0,330
4256,4.6,227,167,60,0.05,0,223
4257,5.18,87,62,25,0.03,1,103
4258,2.86,152,132,20,0.0,0,146
4259,9.52,105,76,29,0.09,0,134
4260,2.43,112,88,24,0.04,0,118
4261,5.99,169,166,3,0.07,0,192
4262,7.56,97,78,19,0.0,1,121
4263,8.56,154,123,31,0.07,0,181
4264,7.97,267,195,72,0.1,0,290
4265,9.92,108,96,12,0.01,0,130
4266,1.49,126,104,22,0.18,0,135
4267,4.26,221,221,0,0.17,0,255
4268,4.08,292,263,29,0.03,0,304
4269,4.31,267,263,4,0.18,1,303
4270,5.6,176,149,27,0.3,1,211
4271,4.41,104,79,25,0.28,0,123
4272,7.7,104,98,6,0.0,1,116
4273,8.3,178,150,28,0.24,0,218
4274,5.19,185,174,11,0.11,0,206
4275,8.91,176,170,6,0.02,0,198
4276,4.7,181,154,27,0.09,0,187
4277,4.19,134,131,3,0.1,0,152
4278,6.95,263,217,46,0.16,0,286
4279,1.26,164,163,1,0.2,0,182
4280,1.88,230,223,7,0.22,0,263
4281,5.6,107,90,17,0.07,0,122
4282,11.49,86,71,15,0.1,1,116
4283,8.94,98,98,0,0.09,0,122
4284,1.97,116,97,19,0.11,0,121
4285,10.31,68,51,17,0.3,0,109
4286,9.06,178,140,38,0.23,0,218
4287,8.5,78,75,3,0.29,1,108
4288,10.02,136,112,24,0.21,0,171
4289,5.45,82,66,16,0.12,0,99
4290,4.99,168,167,1,0.12,1,193
4291,6.63,229,171,58,0.15,0,252
4292,7.04,218,159,59,0.13,0,230
4293,6.92,200,149,51,0.25,0,232
4294,8.09,182,137,45,0.14,1,206
4295,11.44,120,94,26,0.09,0,160
4296,10.92,234,190,44,0.23,0,293
4297,10.63,299,239,60,0.26,0,356
4298,9.82,183,139,44,0.13,0,208
4299,11.38,226,182,44,0.2,0,272
4300,2.08,71,65,6,0.02,0,68
4301,3.92,290,258,32,0.16,0,314
4302,7.46,126,93,33,0.01,1,131
4303,10.62,253,252,1,0.01,1,284
4304,6.56,53,42,11,0.18,0,66
4305,9.73,121,87,34,0.09,1,143
4306,2.53,241,190,51,0.22,0,264
4307,3.78,214,151,63,0.27,0,240
4308,9.05,208,166,42,0.04,0,225
4309,4.48,214,212,2,0.22,1,251
4310,6.16,177,134,43,0.15,1,191
4311,3.91,94,86,8,0.03,0,113
4312,6.15,267,232,35,0.2,1,297
4313,8.79,284,258,26,0.18,0,327
4314,6.31,185,171,14,0.15,1,215
4315,8.0,217,189,28,0.28,1,266
4316,2.1,274,243,31,0.16,0,299
4317,10.25,286,232,54,0.3,1,336
4318,5.07,142,108,34,0.15,0,154
4319,8.13,54,50,4,0.03,0,76
4320,8.98,205,192,13,0.14,0,242
4321,3.31,294,236,58,0.05,0,305
4322,10.96,153,123,30,0.18,1,186
4323,7.78,130,95,35,0.21,0,152
4324,5.72,296,295,1,0.14,0,329
4325,4.64,136,102,34,0.03,1,155
4326,11.48,286,242,44,0.14,1,334
4327,9.31,186,152,34,0.02,0,204
4328,4.87,179,175,4,0.2,1,215
4329,4.71,112,98,14,0.24,0,132
4330,10.29,273,255,18,0.29,1,340
4331,8.65,100,93,7,0.04,0,116
4332,9.42,165,141,24,0.16,0,199
4333,5.85,162,123,39,0.17,0,188
4334,8.88,80,63,17,0.28,0,109
4335,5.25,56,47,9,0.19,0,76
4336,3.32,207,174,33,0.04,0,211
4337,7.96,235,205,30,0.13,0,266
4338,11.78,52,37,15,0.2,1,82
4339,4.42,100,84,16,0.21,0,123
4340,6.07,292,270,22,0.26,0,335
4341,8.41,105,98,7,0.05,0,123
4342,6.96,122,100,22,0.29,0,160
4343,10.59,59,50,9,0.02,1,72
4344,9.86,110,110,0,0.3,1,148
4345,1.64,287,216,71,0.26,0,314
4346,11.98,99,79,20,0.2,0,137
4347,9.77,171,138,33,0.22,1,206
4348,10.5,224,220,4,0.02,0,247
4349,8.86,267,238,29,0.01,1,291
4350,10.42,50,36,14,0.03,0,80
4351,4.01,271,201,70,0.03,1,270
4352,4.83,234,214,20,0.16,0,252
4353,10.64,87,83,4,0.06,0,117
4354,4.81,239,207,32,0.26,1,277
4355,1.86,128,115,13,0.13,0,136
4356,9.67,138,110,28,0.21,0,162
4357,10.19,247,176,71,0.2,0,282
4358,2.79,131,117,14,0.1,0,146
4359,10.4,242,238,4,0.07,0,281
4360,8.55,239,175,64,0.1,0,260
4361,6.72,233,231,2,0.24,0,275
4362,10.13,116,83,33,0.18,0,149
4363,6.77,66,53,13,0.08,1,78
4364,3.13,176,127,49,0.25,0,190
4365,4.13,161,152,9,0.02,0,171
4366,6.56,185,183,2,0.21,0,229
4367,6.84,109,94,15,0.13,0,139
4368,9.86,290,251,39,0.22,0,333
4369,9.7,89,81,8,0.28,0,122
4370,7.4,258,184,74,0.23,0,304
4371,9.59,138,104,34,0.13,0,161
4372,3.11,239,192,47,0.05,0,252
4373,1.55,90,86,4,0.24,0,109
4374,10.61,189,148,41,0.14,0,227
4375,1.83,270,212,58,0.02,0,264
4376,3.71,266,233,33,0.22,0,296
4377,8.65,164,119,45,0.09,0,180
4378,6.69,149,142,7,0.01,1,170
4379,10.64,166,153,13,0.27,0,205
4380,4.28,231,227,4,0.14,0,257
4381,1.13,138,106,32,0.08,0,149
4382,4.31,142,116,26,0.21,0,166
4383,7.36,188,171,17,0.27,0,234
4384,5.14,109,104,5,0.0,0,113
4385,7.81,117,116,1,0.21,1,144
4386,10.64,127,121,6,0.23,0,173
4387,11.21,95,83,12,0.06,1,125
4388,3.93,87,81,6,0.15,0,97
4389,6.08,238,220,18,0.03,0,257
4390,7.04,66,49,17,0.22,0,85
4391,11.44,115,98,17,0.25,0,168
4392,11.98,249,195,54,0.03,0,275
4393,3.59,85,85,0,0.24,0,100
4394,9.0,123,110,13,0.23,0,162
4395,6.4,56,48,8,0.1,1,82
4396,3.07,277,262,15,0.21,1,311
4397,1.1,65,63,2,0.0,0,64
4398,6.07,63,47,16,0.28,0,85
4399,6.37,129,93,36,0.17,0,146
4400,1.25,74,73,1,0.19,0,83
4401,8.56,154,138,16,0.2,0,181
4402,4.23,53,38,15,0.17,0,70
4403,7.16,206,201,5,0.26,0,244
4404,4.31,176,143,33,0.18,0,200
4405,4.5,105,75,30,0.27,1,123
4406,5.48,55,39,16,0.17,0,72
4407,5.09,178,153,25,0.05,1,188
4408,6.88,216,206,10,0.27,0,262
4409,3.19,178,168,10,0.2,0,204
4410,6.59,164,121,43,0.21,0,188
4411,2.73,281,205,76,0.3,0,307
4412,8.38,240,197,43,0.02,0,257
4413,9.29,106,82,24,0.13,0,134
4414,2.21,244,190,54,0.07,0,241
4415,6.15,114,92,22,0.19,0,131
4416,1.78,114,86,28,0.24,0,125
4417,7.58,152,121,31,0.29,0,176
4418,3.91,70,59,11,0.14,0,87
4419,6.8,286,266,20,0.24,0,331
4420,6.69,207,161,46,0.28,0,245
4421,11.17,273,235,38,0.2,0,316
4422,7.94,82,75,7,0.07,1,114
4423,7.41,225,171,54,0.18,0,246
4424,6.61,71,57,14,0.29,1,93
4425,11.44,271,195,76,0.3,0,332
4426,9.55,231,220,11,0.19,0,269
4427,4.14,159,129,30,0.27,0,186
4428,10.29,53,50,3,0.06,0,83
4429,5.76,264,193,71,0.07,0,266
4430,10.46,232,226,6,0.29,1,288
4431,10.05,221,178,43,0.04,0,243
4432,3.08,266,203,63,0.06,0,272
4433,8.71,189,169,20,0.13,0,215
4434,5.62,258,185,73,0.18,1,290
4435,4.27,294,219,75,0.18,0,319
4436,4.26,256,234,22,0.09,0,278
4437,8.98,123,123,0,0.28,0,167
4438,5.07,276,252,24,0.27,1,314
4439,3.01,168,154,14,0.12,1,183
4440,8.87,293,215,78,0.13,0,319
4441,4.54,229,163,66,0.21,1,250
4442,3.94,142,139,3,0.2,1,167
4443,3.61,253,218,35,0.11,0,259
4444,5.18,114,96,18,0.12,0,131
4445,6.23,114,111,3,0.1,0,134
4446,3.4,59,53,6,0.07,1,58
4447,11.68,195,177,18,0.14,0,237
4448,9.44,96,81,15,0.21,1,121
4449,4.56,115,93,22,0.22,0,133
4450,5.87,98,78,20,0.23,1,119
4451,5.93,249,239,10,0.11,0,267
4452,7.89,71,54,17,0.23,0,87
4453,4.32,135,108,27,0.0,1,144
4454,4.7,75,55,20,0.14,1,85
4455,10.73,267,232,35,0.24,1,317
4456,3.82,186,137,49,0.19,0,204
4457,5.18,198,147,51,0.14,0,206
4458,10.58,144,126,18,0.19,0,179
4459,8.29,293,260,33,0.27,0,347
4460,4.76,240,173,67,0.17,0,268
4461,8.52,156,123,33,0.24,0,185
4462,1.22,183,133,50,0.29,0,207
4463,9.62,297,226,71,0.21,1,339
4464,6.36,63,52,11,0.17,0,77
4465,9.95,210,203,7,0.01,0,232
4466,11.5,120,110,10,0.11,0,158
4467,11.18,201,143,58,0.17,0,239
4468,11.0,250,227,23,0.24,0,301
4469,7.61,124,121,3,0.13,1,153
4470,6.24,169,134,35,0.29,1,197
4471,7.19,264,206,58,0.08,1,281
4472,9.21,161,148,13,0.22,1,197
4473,10.72,100,92,8,0.13,0,137
4474,3.28,179,154,25,0.15,0,198
4475,11.1,192,191,1,0.24,0,240
4476,9.97,212,162,50,0.09,0,234
4477,11.77,85,77,8,0.03,0,114
4478,10.68,293,218,75,0.16,0,328
4479,4.08,167,127,40,0.16,0,182
4480,2.17,269,216,53,0.24,0,295
4481,2.23,216,195,21,0.29,0,256
4482,4.2,285,241,44,0.02,0,288
4483,7.76,53,46,7,0.18,0,78
4484,9.85,241,217,24,0.2,0,298
4485,10.89,251,188,63,0.3,0,300
4486,8.61,55,48,7,0.28,1,84
4487,1.06,234,176,58,0.21,0,251
4488,3.05,207,201,6,0.16,0,230
4489,3.9,295,283,12,0.05,1,310
4490,5.0,159,113,46,0.12,0,168
4491,6.51,148,122,26,0.18,0,175
4492,1.48,290,246,44,0.22,0,308
4493,4.83,284,240,44,0.19,0,324
4494,4.61,251,235,16,0.21,1,295
4495,8.82,171,135,36,0.13,1,196
4496,6.11,166,162,4,0.22,0,204
4497,6.45,145,121,24,0.04,0,158
4498,5.7,283,235,48,0.05,0,295
4499,11.52,283,206,77,0.05,0,301
4500,3.36,116,98,18,0.27,0,141
4501,6.68,169,163,6,0.02,0,184
4502,9.1,267,222,45,0.24,0,317
4503,7.13,64,63,1,0.07,0,84
4504,11.22,66,62,4,0.14,0,98
4505,5.16,268,266,2,0.27,0,310
4506,6.1,67,57,10,0.18,0,87
4507,3.8,164,160,4,0.06,1,172
4508,7.7,196,169,27,0.09,0,219
4509,4.17,125,91,34,0.28,0,156
4510,4.44,137,108,29,0.13,1,145
4511,6.99,246,241,5,0.18,0,284
4512,6.86,201,188,13,0.14,0,227
4513,1.83,140,112,28,0.11,0,142
4514,8.68,97,71,26,0.07,0,113
4515,7.86,207,205,2,0.21,0,256
4516,3.08,64,49,15,0.22,0,85
4517,6.16,224,187,37,0.08,0,236
4518,9.48,172,144,28,0.24,1,213
4519,6.82,279,199,80,0.26,0,312
4520,5.35,176,137,39,0.28,0,203
4521,5.9,221,165,56,0.05,1,220
4522,7.71,147,132,15,0.09,0,181
4523,11.45,204,171,33,0.26,1,259
4524,8.39,133,109,24,0.06,0,150
4525,3.67,241,218,23,0.0,1,247
4526,6.07,90,75,15,0.26,0,112
4527,11.02,145,135,10,0.1,1,183
4528,3.85,117,112,5,0.12,1,131
4529,11.88,54,48,6,0.13,0,86
4530,11.44,102,80,22,0.25,0,136
4531,1.86,171,124,47,0.1,0,178
4532,11.27,185,160,25,0.27,0,245
4533,4.99,71,58,13,0.19,0,87
4534,10.29,155,151,4,0.16,0,191
4535,5.6,56,41,15,0.1,0,70
4536,5.85,199,166,33,0.07,0,216
4537,7.98,95,73,22,0.19,0,119
4538,9.52,79,61,18,0.13,0,103
4539,1.37,175,162,13,0.27,0,200
4540,7.52,150,127,23,0.15,0,167
4541,3.05,193,138,55,0.15,0,202
4542,4.81,128,125,3,0.13,0,138
4543,4.83,182,145,37,0.24,0,207
4544,6.16,116,83,33,0.13,0,128
4545,4.68,72,66,6,0.08,0,89
4546,3.97,238,177,61,0.26,1,263
4547,2.6,123,89,34,0.18,0,132
4548,1.37,54,42,12,0.18,0,50
4549,6.17,200,187,13,0.18,0,236
4550,11.59,256,231,25,0.22,1,303
4551,4.04,131,130,1,0.09,1,145
4552,11.41,74,56,18,0.01,0,104
4553,9.07,57,43,14,0.24,0,88
4554,8.74,272,221,51,0.04,1,284
4555,8.1,198,178,20,0.22,0,239
4556,10.09,51,50,1,0.02,0,71
4557,2.18,71,55,16,0.11,0,79
4558,6.55,121,95,26,0.02,0,130
4559,9.27,136,99,37,0.16,1,158
4560,8.28,273,214,59,0.2,1,310
4561,10.5,121,91,30,0.05,1,141
4562,1.79,117,91,26,0.11,0,133
4563,9.22,113,92,21,0.28,1,145
4564,6.87,143,125,18,0.13,0,160
4565,5.17,68,50,18,0.24,0,81
4566,6.06,177,143,34,0.28,1,211
4567,7.83,136,120,16,0.29,0,173
4568,10.8,131,128,3,0.27,0,177
4569,6.46,230,210,20,0.1,0,259
4570,10.42,270,226,44,0.29,1,319
4571,5.42,136,125,11,0.24,0,169
4572,2.13,146,137,9,0.25,0,164
4573,1.68,101,86,15,0.0,0,105
4574,3.46,224,213,11,0.29,1,272
4575,6.42,131,100,31,0.23,1,152
4576,4.71,231,198,33,0.23,0,259
4577,8.9,221,183,38,0.02,0,233
4578,9.17,146,140,6,0.07,0,172
4579,3.46,184,167,17,0.29,1,223
4580,3.43,164,144,20,0.15,0,176
4581,5.47,141,107,34,0.12,1,154
4582,7.02,50,39,11,0.25,0,77
4583,4.3,112,105,7,0.03,1,127
4584,4.21,297,243,54,0.13,1,314
4585,11.38,280,260,20,0.11,0,319
4586,10.24,275,194,81,0.1,1,303
4587,2.99,216,155,61,0.09,0,229
4588,5.47,68,57,11,0.06,0,91
4589,4.91,80,64,16,0.05,0,98
4590,10.12,126,96,30,0.19,1,154
4591,6.61,170,134,36,0.28,0,213
4592,2.41,73,58,15,0.15,0,78
4593,9.13,118,85,33,0.09,0,132
4594,5.37,264,217,47,0.05,0,276
4595,3.89,260,211,49,0.25,0,300
4596,5.13,242,181,61,0.29,0,282
4597,7.48,210,168,42,0.1,1,231
4598,4.77,108,85,23,0.09,0,122
4599,3.66,163,152,11,0.18,0,188
4600,5.38,297,264,33,0.23,0,339
4601,1.21,210,201,9,0.14,0,225
4602,9.95,209,178,31,0.19,1,244
4603,4.54,236,204,32,0.21,1,267
4604,1.48,269,189,80,0.29,0,296
4605,8.88,150,123,27,0.05,1,171
4606,9.97,218,167,51,0.3,1,271
4607,10.32,61,55,6,0.12,1,89
4608,6.43,250,188,62,0.22,0,281
4609,4.85,291,238,53,0.17,1,319
4610,9.11,168,133,35,0.15,0,210
4611,8.7,188,172,16,0.21,0,221
4612,3.71,146,122,24,0.12,0,165
4613,10.94,196,159,37,0.04,0,219
4614,2.15,231,191,40,0.15,0,246
4615,11.81,106,77,29,0.16,0,132
4616,10.46,91,67,24,0.06,0,125
4617,9.19,147,105,42,0.28,1,184
4618,11.45,248,199,49,0.07,1,279
4619,8.95,80,57,23,0.12,0,96
4620,4.71,229,172,57,0.05,1,232
4621,6.98,51,47,4,0.16,1,74
4622,3.64,260,227,33,0.09,1,274
4623,5.29,215,200,15,0.15,0,244
4624,9.16,81,81,0,0.07,0,118
4625,6.48,187,177,10,0.02,1,206
4626,4.63,154,154,0,0.23,0,182
4627,7.55,185,146,39,0.19,0,211
4628,10.59,267,233,34,0.1,0,297
4629,1.52,271,246,25,0.01,0,270
4630,5.24,124,96,28,0.26,0,146
4631,2.74,154,116,38,0.05,0,158
4632,8.65,197,140,57,0.28,0,238
4633,3.95,197,160,37,0.14,1,216
4634,8.98,176,152,24,0.1,1,204
4635,4.15,58,53,5,0.22,0,75
4636,4.79,249,233,16,0.26,1,303
4637,11.3,64,60,4,0.11,0,92
4638,1.2,275,242,33,0.12,0,288
4639,6.94,265,187,78,0.13,1,276
4640,3.19,146,146,0,0.28,1,173
4641,7.35,154,145,9,0.21,1,183
4642,6.51,282,267,15,0.07,0,302
4643,5.89,286,225,61,0.06,1,292
4644,2.45,112,101,11,0.07,0,114
4645,6.39,281,243,38,0.08,1,302
4646,9.05,268,257,11,0.07,1,302
4647,9.61,70,62,8,0.2,0,96
4648,6.84,54,53,1,0.03,0,62
4649,8.31,174,147,27,0.12,1,201
4650,3.21,212,206,6,0.19,0,242
4651,4.16,134,103,31,0.09,0,148
4652,4.46,245,204,41,0.02,1,246
4653,3.74,162,127,35,0.02,0,163
4654,5.02,225,197,28,0.04,1,231
4655,6.71,129,115,14,0.25,0,156
4656,7.19,298,290,8,0.2,0,341
4657,11.5,272,230,42,0.02,1,293
4658,3.15,267,226,41,0.12,0,282
4659,8.06,239,206,33,0.08,0,263
4660,10.36,165,129,36,0.17,1,194
4661,7.16,212,160,52,0.16,0,236
4662,3.81,247,192,55,0.14,0,259
4663,3.89,146,140,6,0.09,0,153
4664,3.35,70,57,13,0.04,1,80
4665,5.75,129,126,3,0.22,1,154
4666,9.7,288,228,60,0.26,1,330
4667,1.52,88,78,10,0.28,0,105
4668,4.97,211,203,8,0.02,1,223
4669,8.77,283,210,73,0.22,0,324
4670,9.61,170,139,31,0.22,0,209
4671,6.01,173,155,18,0.28,0,204
4672,9.28,192,191,1,0.08,1,228
4673,6.49,55,47,8,0.22,1,67
4674,2.76,243,176,67,0.02,0,237
4675,5.38,265,218,47,0.19,0,292
4676,8.22,105,75,30,0.11,1,122
4677,11.43,98,94,4,0.23,0,144
4678,3.62,141,117,24,0.26,1,166
4679,6.58,178,136,42,0.11,0,189
4680,4.62,114,97,17,0.16,0,125
4681,6.59,77,75,2,0.04,0,106
4682,1.26,149,123,26,0.13,0,155
4683,5.82,197,161,36,0.11,1,212
4684,10.02,225,176,49,0.05,0,252
4685,7.99,121,94,27,0.27,1,144
4686,5.96,114,88,26,0.04,0,133
4687,4.14,267,214,53,0.19,0,289
4688,4.28,100,94,6,0.27,0,126
4689,5.21,220,194,26,0.27,0,256
4690,10.52,98,76,22,0.24,1,124
4691,11.64,202,145,57,0.05,0,226
4692,5.83,123,121,2,0.25,0,158
4693,5.33,253,213,40,0.08,0,257
